timestamp,value,label
2017/4/1 18:09,2099,0
2017/4/1 18:10,1940,0
2017/4/1 18:11,1880,0
2017/4/1 18:12,1974,0
2017/4/1 18:13,2044,0
2017/4/1 18:14,1995,0
2017/4/1 18:15,1944,0
2017/4/1 18:16,2062,0
2017/4/1 18:17,2009,0
2017/4/1 18:18,1984,0
2017/4/1 18:19,1942,0
2017/4/1 18:20,1903,0
2017/4/1 18:21,2046,0
2017/4/1 18:22,1933,0
2017/4/1 18:23,1971,0
2017/4/1 18:24,1916,0
2017/4/1 18:25,1980,0
2017/4/1 18:26,1909,0
2017/4/1 18:27,1850,0
2017/4/1 18:28,1961,0
2017/4/1 18:29,1897,0
2017/4/1 18:30,1873,0
2017/4/1 18:31,1948,0
2017/4/1 18:32,2094,0
2017/4/1 18:33,2026,0
2017/4/1 18:34,1953,0
2017/4/1 18:35,2039,0
2017/4/1 18:36,2116,0
2017/4/1 18:37,2024,0
2017/4/1 18:38,1925,0
2017/4/1 18:39,1926,0
2017/4/1 18:40,1968,0
2017/4/1 18:41,1952,0
2017/4/1 18:42,2027,0
2017/4/1 18:43,1885,0
2017/4/1 18:44,1868,0
2017/4/1 18:45,1964,0
2017/4/1 18:46,1989,0
2017/4/1 18:47,2087,0
2017/4/1 18:48,2168,0
2017/4/1 18:49,2030,0
2017/4/1 18:50,2029,0
2017/4/1 18:51,2040,0
2017/4/1 18:52,1970,0
2017/4/1 18:53,2000,0
2017/4/1 18:54,2039,0
2017/4/1 18:55,1928,0
2017/4/1 18:56,2054,0
2017/4/1 18:57,1966,0
2017/4/1 18:58,1954,0
2017/4/1 18:59,1941,0
2017/4/1 19:00,2028,0
2017/4/1 19:01,2070,0
2017/4/1 19:02,2237,0
2017/4/1 19:03,2183,0
2017/4/1 19:04,2151,0
2017/4/1 19:05,2194,0
2017/4/1 19:06,2138,0
2017/4/1 19:07,2203,0
2017/4/1 19:08,2055,0
2017/4/1 19:09,2108,0
2017/4/1 19:10,2171,0
2017/4/1 19:11,2214,0
2017/4/1 19:12,2181,0
2017/4/1 19:13,2237,0
2017/4/1 19:14,2312,0
2017/4/1 19:15,2228,0
2017/4/1 19:16,2155,0
2017/4/1 19:17,2200,0
2017/4/1 19:18,2174,0
2017/4/1 19:19,2127,0
2017/4/1 19:20,2122,0
2017/4/1 19:21,2281,0
2017/4/1 19:22,2216,0
2017/4/1 19:23,2174,0
2017/4/1 19:24,2191,0
2017/4/1 19:25,2238,0
2017/4/1 19:26,2127,0
2017/4/1 19:27,2244,0
2017/4/1 19:28,2090,0
2017/4/1 19:29,2070,0
2017/4/1 19:30,2089,0
2017/4/1 19:31,2204,0
2017/4/1 19:32,2284,0
2017/4/1 19:33,2200,0
2017/4/1 19:34,2125,0
2017/4/1 19:35,2221,0
2017/4/1 19:36,2212,0
2017/4/1 19:37,2147,0
2017/4/1 19:38,2168,0
2017/4/1 19:39,2151,0
2017/4/1 19:40,2236,0
2017/4/1 19:41,2241,0
2017/4/1 19:42,2245,0
2017/4/1 19:43,2337,0
2017/4/1 19:44,2330,0
2017/4/1 19:45,2280,0
2017/4/1 19:46,2361,0
2017/4/1 19:47,2257,0
2017/4/1 19:48,2370,0
2017/4/1 19:49,2252,0
2017/4/1 19:50,2376,0
2017/4/1 19:51,2361,0
2017/4/1 19:52,2270,0
2017/4/1 19:53,2326,0
2017/4/1 19:54,2313,0
2017/4/1 19:55,2304,0
2017/4/1 19:56,2167,0
2017/4/1 19:57,2274,0
2017/4/1 19:58,2310,0
2017/4/1 19:59,2284,0
2017/4/1 20:00,2378,0
2017/4/1 20:01,2264,0
2017/4/1 20:02,2406,0
2017/4/1 20:03,2431,0
2017/4/1 20:04,2359,0
2017/4/1 20:05,2462,0
2017/4/1 20:06,2291,0
2017/4/1 20:07,2547,0
2017/4/1 20:08,2403,0
2017/4/1 20:09,2439,0
2017/4/1 20:10,2460,0
2017/4/1 20:11,2436,0
2017/4/1 20:12,2382,0
2017/4/1 20:13,2477,0
2017/4/1 20:14,2430,0
2017/4/1 20:15,2366,0
2017/4/1 20:16,2483,0
2017/4/1 20:17,2428,0
2017/4/1 20:18,2338,0
2017/4/1 20:19,2480,0
2017/4/1 20:20,2472,0
2017/4/1 20:21,2447,0
2017/4/1 20:22,2366,0
2017/4/1 20:23,2323,0
2017/4/1 20:24,2502,0
2017/4/1 20:25,2448,0
2017/4/1 20:26,2429,0
2017/4/1 20:27,2488,0
2017/4/1 20:28,2336,0
2017/4/1 20:29,2390,0
2017/4/1 20:30,2354,0
2017/4/1 20:31,2479,0
2017/4/1 20:32,2656,0
2017/4/1 20:33,2378,0
2017/4/1 20:34,2472,0
2017/4/1 20:35,2446,0
2017/4/1 20:36,2464,0
2017/4/1 20:37,2498,0
2017/4/1 20:38,2419,0
2017/4/1 20:39,2514,0
2017/4/1 20:40,2299,0
2017/4/1 20:41,2331,0
2017/4/1 20:42,2596,0
2017/4/1 20:43,2379,0
2017/4/1 20:44,2505,0
2017/4/1 20:45,2443,0
2017/4/1 20:46,2418,0
2017/4/1 20:47,2505,0
2017/4/1 20:48,2446,0
2017/4/1 20:49,2392,0
2017/4/1 20:50,2465,0
2017/4/1 20:51,2458,0
2017/4/1 20:52,2488,0
2017/4/1 20:53,2560,0
2017/4/1 20:54,2522,0
2017/4/1 20:55,2497,0
2017/4/1 20:56,2380,0
2017/4/1 20:57,2409,0
2017/4/1 20:58,2433,0
2017/4/1 20:59,2438,0
2017/4/1 21:00,2543,0
2017/4/1 21:01,2525,0
2017/4/1 21:02,2499,0
2017/4/1 21:03,2723,0
2017/4/1 21:04,2730,0
2017/4/1 21:05,2678,0
2017/4/1 21:06,2605,0
2017/4/1 21:07,2615,0
2017/4/1 21:08,2533,0
2017/4/1 21:09,2559,0
2017/4/1 21:10,2667,0
2017/4/1 21:11,2728,0
2017/4/1 21:12,2679,0
2017/4/1 21:13,2756,0
2017/4/1 21:14,2814,0
2017/4/1 21:15,2722,0
2017/4/1 21:16,2671,0
